drug1,drug2,classes,source_line,mechanism,source_file_id
D07913,D00415,P,16,unclassified,d0064
D07913,D00420,P,17,unclassified,d0064
D07913,D00426,P,18,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00435,P,19,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D00451,P,20,unclassified,d0064
D07913,D00506,P,21,unclassified,d0064
D07913,D00512,P,22,unclassified,d0064
D07913,D00550,P,23,Enzyme: CYP3A4,d0064
D07913,D00563,P,24,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00601,P,25,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D00603,P,26,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D00605,P,27,unclassified,d0064
D07913,D00619,P,28,Enzyme: CYP3A4 / CYP inhibition: CYP3A4,d0064
D07913,D00636,P,29,Enzyme: CYP3A4,d0064
D07913,D00661,P,30,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00674,P,31,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00675,P,32,unclassified,d0064
D07913,D00676,P,33,unclassified,d0064
D07913,D00677,P,34,Enzyme: CYP3A4,d0064
D07913,D00678,P,35,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00701,P,36,unclassified,d0064
D07913,D00754,P,37,unclassified,d0064
D07913,D00769,P,38,Enzyme: CYP2C19,d0064
D07913,D00785,CI,39,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00801,P,40,unclassified,d0064
D07913,D00809,P,41,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D00811,P,42,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D00815,P,43,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D00818,P,44,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D00820,P,45,Enzyme: CYP3A4 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D00821,P,46,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D00824,P,47,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0064
D07913,D00831,P,48,unclassified,d0064
D07913,D00848,P,49,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D00904,P,50,unclassified,d0064
D07913,D00947,P,51,unclassified,d0064
D07913,D00961,P,52,CYP inhibition: CYP3A4,d0064
D07913,D00966,P,53,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D00969,P,54,unclassified,d0064
D07913,D01028,P,55,CYP inhibition: CYP2C19 CYP2D6,d0064
D07913,D01164,P,56,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D01179,P,57,Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D01253,P,58,Enzyme: CYP3A4 CYP2C19,d0064
D07913,D01280,P,59,unclassified,d0064
D07913,D01296,P,60,unclassified,d0064
D07913,D01355,P,61,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D01383,P,62,unclassified,d0064
D07913,D01399,P,63,Enzyme: CYP3A4,d0064
D07913,D01832,P,64,Enzyme: CYP3A4 / CYP inhibition: CYP2C19 / CYP induction: CYP3A4,d0064
D07913,D01898,P,65,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D01973,P,66,Enzyme: CYP3A4,d0064
D07913,D01992,P,67,unclassified,d0064
D07913,D02102,P,68,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6 / CYP induction: CYP3A4,d0064
D07913,D02103,P,69,unclassified,d0064
D07913,D02106,P,70,unclassified,d0064
D07913,D02234,P,71,unclassified,d0064
D07913,D02235,P,72,unclassified,d0064
D07913,D02260,P,73,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D02372,P,74,unclassified,d0064
D07913,D02484,P,75,unclassified,d0064
D07913,D02562,CI,76,unclassified,d0064
D07913,D02567,P,77,Enzyme: CYP3A4 CYP2C19 CYP2D6 AOX1 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D02574,P,78,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D02691,P,79,CYP inhibition: CYP2C19,d0064
D07913,D02732,P,80,Enzyme: CYP3A4,d0064
D07913,D02968,P,81,Enzyme: CYP3A4 / CYP inhibition: CYP3A4 / CYP induction: CYP3A4,d0064
D07913,D03106,P,82,unclassified,d0064
D07913,D03658,P,83,Enzyme: CYP3A4,d0064
D07913,D03669,P,84,CYP induction: CYP3A4,d0064
D07913,D03855,P,85,unclassified,d0064
D07913,D03960,P,86,unclassified,d0064
D07913,D04024,P,87,Enzyme: CYP3A4,d0064
D07913,D04052,P,88,Enzyme: CYP3A4,d0064
D07913,D04148,P,89,Enzyme: CYP2D6 CYP2C19 CYP3A4 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D04340,P,90,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D04641,P,91,Enzyme: CYP3A4 / CYP inhibition: CYP3A4,d0064
D07913,D04666,P,92,unclassified,d0064
D07913,D04747,P,93,unclassified,d0064
D07913,D04768,P,94,CYP inhibition: CYP2C19,d0064
D07913,D05775,P,95,unclassified,d0064
D07913,D05928,P,96,Enzyme: CYP2C19 CYP3A4 / CYP inhibition: CYP3A4 CYP2D6 CYP2C19,d0064
D07913,D06405,P,97,Enzyme: CYP3A4,d0064
D07913,D06413,P,98,Enzyme: CYP3A4,d0064
D07913,D06414,P,99,Enzyme: CYP3A4,d0064
D07913,D06597,P,100,Enzyme: CYP3A4 / CYP inhibition: CYP3A4 / CYP induction: CYP3A4,d0064
D07913,D07082,P,101,unclassified,d0064
D07913,D07086,P,102,Enzyme: CYP3A4,d0064
D07913,D07505,P,103,unclassified,d0064
D07913,D07583,P,104,unclassified,d0064
D07913,D07595,P,105,CYP induction: CYP3A4,d0064
D07913,D08493,P,106,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D08575,P,107,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D08923,P,108,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D09535,P,109,Enzyme: CYP3A4 / CYP inhibition: CYP2D6,d0064
D07913,D09546,P,110,unclassified,d0064
D07913,D09638,P,111,Enzyme: CYP3A4,d0064
D07913,D09686,P,112,unclassified,d0064
D07913,D09701,P,113,Enzyme: CYP3A4,d0064
D07913,D09731,P,114,Enzyme: CYP3A4,d0064
D07913,D09799,P,115,CYP inhibition: CYP3A4,d0064
D07913,D09815,P,116,unclassified,d0064
D07913,D09894,"CI,P",117,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D09996,P,118,CYP induction: CYP3A4,d0064
D07913,D09999,P,119,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10003,P,120,CYP induction: CYP3A4 CYP2D6,d0064
D07913,D10014,P,121,unclassified,d0064
D07913,D10104,P,122,Enzyme: CYP3A4 / CYP induction: CYP3A4,d0064
D07913,D10127,P,123,unclassified,d0064
D07913,D10161,P,124,unclassified,d0064
D07913,D10185,P,125,Enzyme: CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0064
D07913,D10191,CI,126,unclassified,d0064
D07913,D10218,P,127,unclassified,d0064
D07913,D10298,P,128,unclassified,d0064
D07913,D10309,P,129,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10372,P,130,unclassified,d0064
D07913,D10424,P,131,unclassified,d0064
D07913,D10466,P,132,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10512,P,133,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10513,P,134,Enzyme: CYP3A4 CYP2C19,d0064
D07913,D10516,P,135,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10527,P,136,Enzyme: CYP3A4 CYP2C19,d0064
D07913,D10537,P,137,CYP inhibition: CYP2C19,d0064
D07913,D10551,P,138,unclassified,d0064
D07913,D10564,P,139,unclassified,d0064
D07913,D10566,P,140,unclassified,d0064
D07913,D10569,P,141,unclassified,d0064
D07913,D10633,P,142,Enzyme: CYP3A4,d0064
D07913,D10643,P,143,unclassified,d0064
D07913,D10762,P,144,unclassified,d0064
D07913,D10774,P,145,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D10775,P,146,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0064
D07913,D10793,P,147,unclassified,d0064
D07913,D10801,P,148,CYP induction: CYP2C19,d0064
D07913,D10926,P,149,Enzyme: CYP3A4,d0064
D07913,D10990,P,150,unclassified,d0064
D07913,D10999,P,151,Enzyme: CYP3A4,d0064
D07913,D11012,P,152,unclassified,d0064
D07913,D11027,P,153,unclassified,d0064
D07913,D11040,P,154,Enzyme: CYP3A4 / CYP induction: CYP3A4 CYP2C19,d0064
D07913,D11053,P,155,Enzyme: CYP3A4,d0064
D07913,D11062,P,156,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D11090,P,157,unclassified,d0064
D07913,D11138,P,158,unclassified,d0064
D07913,D11194,P,159,unclassified,d0064
D07913,D11296,P,160,Enzyme: CYP3A4 CYP2C19,d0064
D07913,D11370,P,161,unclassified,d0064
D07913,D11371,P,162,unclassified,d0064
D07913,D11422,P,163,unclassified,d0064
D07913,D11454,P,164,Enzyme: CYP3A4,d0064
D07913,D11485,P,165,unclassified,d0064
D07913,D11557,P,166,CYP inhibition: CYP2C19 / CYP induction: CYP3A4,d0064
D07913,D11674,P,167,CYP inhibition: CYP2D6 CYP3A4,d0064
D07913,D11708,P,168,unclassified,d0064
D07913,D11713,P,169,Enzyme: CYP3A4,d0064
D07913,D11804,P,170,unclassified,d0064
D07913,D11816,P,171,Enzyme: CYP3A4,d0064
D07913,D11835,P,172,Enzyme: CYP2C19 CYP2D6 / CYP inhibition: CYP2D6,d0064
D07913,D11873,P,173,unclassified,d0064
D07913,D11887,P,174,unclassified,d0064
D07913,D11920,P,175,unclassified,d0064
D07913,D11954,P,176,Enzyme: CYP2C19,d0064
D07913,D11970,P,177,unclassified,d0064
D07913,D12049,P,178,CYP inhibition: CYP2C19,d0064
D07913,D12050,P,179,Enzyme: CYP3A4 / CYP inhibition: CYP2C19,d0064
D07913,D12055,P,180,unclassified,d0064
D07913,D12217,P,181,Enzyme: CYP3A4,d0064
D07913,D12245,P,182,Enzyme: CYP3A4,d0064
D07913,D12252,P,183,CYP induction: CYP3A4,d0064
D07913,D12364,P,184,unclassified,d0064
D07913,D12442,P,185,unclassified,d0064
D07913,D12444,P,186,Enzyme: CYP3A4,d0064
D07913,D12586,P,187,unclassified,d0064
D07913,D12837,P,188,CYP induction: CYP2C19,d0064
D07984,D00076,P,1,unclassified,d0061
D07984,D00095,P,2,unclassified,d0061
D07984,D00109,P,3,unclassified,d0061
D07984,D00126,P,4,unclassified,d0061
D07984,D00132,P,5,unclassified,d0061
D07984,D00136,P,6,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00184,P,7,CYP inhibition: CYP3A4,d0061
D07984,D00228,P,8,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0061
D07984,D00246,P,9,CYP inhibition: CYP3A4,d0061
D07984,D00252,P,10,CYP inhibition: CYP3A4,d0061
D07984,D00255,P,11,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6 CYP3A4,d0061
D07984,D00283,P,12,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D00293,P,13,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D00295,P,14,CYP inhibition: CYP2D6,d0061
D07984,D00311,P,15,unclassified,d0061
D07984,D00320,P,16,CYP inhibition: CYP3A4,d0061
D07984,D00330,P,17,unclassified,d0061
D07984,D00348,P,18,unclassified,d0061
D07984,D00415,P,19,CYP inhibition: CYP1A2,d0061
D07984,D00426,P,20,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00435,P,21,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00451,P,22,unclassified,d0061
D07984,D00454,P,23,CYP inhibition: CYP1A2,d0061
D07984,D00458,P,24,CYP inhibition: CYP3A4,d0061
D07984,D00472,P,25,unclassified,d0061
D07984,D00512,P,26,unclassified,d0061
D07984,D00550,P,27,CYP inhibition: CYP3A4,d0061
D07984,D00563,P,28,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6 CYP3A4,d0061
D07984,D00570,"CI,P",29,CYP inhibition: CYP3A4,d0061
D07984,D00601,P,30,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D00603,P,31,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D00605,P,32,unclassified,d0061
D07984,D00606,P,33,CYP inhibition: CYP3A4,d0061
D07984,D00615,P,34,CYP inhibition: CYP3A4,d0061
D07984,D00619,P,35,CYP inhibition: CYP3A4,d0061
D07984,D00661,P,36,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00670,P,37,CYP inhibition: CYP3A4,d0061
D07984,D00674,P,38,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6 CYP3A4,d0061
D07984,D00675,P,39,unclassified,d0061
D07984,D00676,P,40,unclassified,d0061
D07984,D00677,P,41,CYP inhibition: CYP3A4,d0061
D07984,D00678,P,42,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6 CYP3A4,d0061
D07984,D00687,P,43,CYP inhibition: CYP3A4,d0061
D07984,D00722,P,44,CYP inhibition: CYP3A4,d0061
D07984,D00754,P,45,unclassified,d0061
D07984,D00769,P,46,CYP inhibition: CYP1A2 CYP2C19,d0061
D07984,D00775,P,47,CYP inhibition: CYP1A2,d0061
D07984,D00776,CI,48,CYP inhibition: CYP1A2,d0061
D07984,D00784,P,49,CYP inhibition: CYP1A2,d0061
D07984,D00785,CI,50,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00801,P,51,unclassified,d0061
D07984,D00809,P,52,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D00811,P,53,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D00815,P,54,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D00818,P,55,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D00820,P,56,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00821,P,57,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0061
D07984,D00824,P,58,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0061
D07984,D00831,P,59,unclassified,d0061
D07984,D00836,P,60,CYP inhibition: CYP3A4,d0061
D07984,D00848,P,61,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D00904,P,62,unclassified,d0061
D07984,D00947,P,63,unclassified,d0061
D07984,D00964,P,64,CYP inhibition: CYP3A4,d0061
D07984,D00966,P,65,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D00969,P,66,unclassified,d0061
D07984,D01028,P,67,CYP inhibition: CYP2D6,d0061
D07984,D01061,P,68,unclassified,d0061
D07984,D01115,P,69,CYP inhibition: CYP3A4,d0061
D07984,D01164,P,70,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D01176,"CI,P",71,CYP inhibition: CYP3A4,d0061
D07984,D01179,P,72,Target: SLC6A4 / CYP inhibition: CYP2D6 CYP1A2,d0061
D07984,D01213,P,73,CYP inhibition: CYP3A4,d0061
D07984,D01239,P,74,unclassified,d0061
D07984,D01253,P,75,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D01280,P,76,unclassified,d0061
D07984,D01287,P,77,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D01296,P,78,unclassified,d0061
D07984,D01355,P,79,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D01372,P,80,CYP inhibition: CYP3A4,d0061
D07984,D01383,P,81,unclassified,d0061
D07984,D01399,P,82,CYP inhibition: CYP3A4,d0061
D07984,D01418,P,83,CYP inhibition: CYP3A4,d0061
D07984,D01475,P,84,unclassified,d0061
D07984,D01703,P,85,CYP inhibition: CYP3A4,d0061
D07984,D01708,P,86,CYP inhibition: CYP3A4,d0061
D07984,D01744,P,87,CYP inhibition: CYP3A4,d0061
D07984,D01745,P,88,CYP inhibition: CYP3A4,d0061
D07984,D01896,P,89,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D01898,P,90,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D01973,P,91,CYP inhibition: CYP3A4,d0061
D07984,D01977,P,92,unclassified,d0061
D07984,D01992,P,93,unclassified,d0061
D07984,D02008,"CI,P",94,CYP inhibition: CYP3A4,d0061
D07984,D02016,P,95,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6,d0061
D07984,D02102,P,96,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D02103,P,97,unclassified,d0061
D07984,D02106,P,98,unclassified,d0061
D07984,D02173,P,99,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D02229,P,100,CYP inhibition: CYP3A4,d0061
D07984,D02234,P,101,unclassified,d0061
D07984,D02235,P,102,unclassified,d0061
D07984,D02260,P,103,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6,d0061
D07984,D02372,P,104,unclassified,d0061
D07984,D02484,P,105,unclassified,d0061
D07984,D02562,"CI,P",106,CYP inhibition: CYP1A2,d0061
D07984,D02567,P,107,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6 CYP2C19 CYP3A4,d0061
D07984,D02574,P,108,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D02624,P,109,CYP inhibition: CYP3A4,d0061
D07984,D02689,P,110,CYP inhibition: CYP1A2,d0061
D07984,D02732,P,111,CYP inhibition: CYP3A4,d0061
D07984,D02968,P,112,CYP inhibition: CYP3A4,d0061
D07984,D02995,P,113,CYP inhibition: CYP2D6 CYP1A2,d0061
D07984,D03150,P,114,unclassified,d0061
D07984,D03218,P,115,CYP inhibition: CYP3A4,d0061
D07984,D03260,"CI,P",116,CYP inhibition: CYP3A4,d0061
D07984,D03658,P,117,CYP inhibition: CYP3A4,d0061
D07984,D03799,P,118,CYP inhibition: CYP3A4,d0061
D07984,D03820,P,119,CYP inhibition: CYP3A4,d0061
D07984,D03855,P,120,unclassified,d0061
D07984,D03960,P,121,unclassified,d0061
D07984,D04023,P,122,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D04024,P,123,CYP inhibition: CYP3A4,d0061
D07984,D04048,P,124,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D04052,P,125,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D04148,P,126,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D04340,P,127,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D04641,P,128,CYP inhibition: CYP3A4,d0061
D07984,D04747,P,129,unclassified,d0061
D07984,D04768,"CI,P",130,unclassified,d0061
D07984,D04820,"CI,P",131,CYP inhibition: CYP3A4,d0061
D07984,D05380,P,132,unclassified,d0061
D07984,D05462,P,133,CYP inhibition: CYP3A4,d0061
D07984,D05928,P,134,CYP inhibition: CYP2D6 CYP1A2 CYP2C19 CYP3A4,d0061
D07984,D06068,P,135,CYP inhibition: CYP3A4,d0061
D07984,D06199,P,136,CYP inhibition: CYP3A4,d0061
D07984,D06273,P,137,CYP inhibition: CYP3A4,d0061
D07984,D06315,P,138,CYP inhibition: CYP3A4,d0061
D07984,D06402,P,139,CYP inhibition: CYP3A4,d0061
D07984,D06405,P,140,CYP inhibition: CYP3A4,d0061
D07984,D06413,P,141,CYP inhibition: CYP3A4,d0061
D07984,D06414,P,142,CYP inhibition: CYP3A4,d0061
D07984,D06597,P,143,CYP inhibition: CYP3A4,d0061
D07984,D06637,P,144,unclassified,d0061
D07984,D07082,P,145,unclassified,d0061
D07984,D07086,P,146,CYP inhibition: CYP3A4,d0061
D07984,D07505,P,147,unclassified,d0061
D07984,D07569,P,148,CYP inhibition: CYP3A4,d0061
D07984,D07583,P,149,unclassified,d0061
D07984,D07595,P,150,unclassified,d0061
D07984,D07869,P,151,CYP inhibition: CYP3A4,d0061
D07984,D08095,P,152,CYP inhibition: CYP3A4,d0061
D07984,D08170,P,153,CYP inhibition: CYP1A2,d0061
D07984,D08488,P,154,CYP inhibition: CYP3A4,d0061
D07984,D08493,P,155,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D08497,P,156,CYP inhibition: CYP3A4,d0061
D07984,D08575,P,157,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6,d0061
D07984,D08699,P,158,CYP inhibition: CYP3A4,d0061
D07984,D08856,P,159,CYP inhibition: CYP3A4,d0061
D07984,D08923,P,160,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D08964,P,161,unclassified,d0061
D07984,D08976,P,162,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D09017,"CI,P",163,unclassified,d0061
D07984,D09033,"CI,P",164,CYP inhibition: CYP3A4,d0061
D07984,D09319,P,165,CYP inhibition: CYP3A4,d0061
D07984,D09348,P,166,CYP inhibition: CYP3A4,d0061
D07984,D09365,"CI,P",167,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D09535,P,168,CYP inhibition: CYP3A4 CYP2D6,d0061
D07984,D09546,P,169,unclassified,d0061
D07984,D09572,P,170,unclassified,d0061
D07984,D09587,P,171,unclassified,d0061
D07984,D09595,P,172,CYP inhibition: CYP3A4,d0061
D07984,D09638,"CI,P",173,CYP inhibition: CYP3A4,d0061
D07984,D09686,P,174,unclassified,d0061
D07984,D09701,P,175,CYP inhibition: CYP3A4,d0061
D07984,D09728,P,176,CYP inhibition: CYP3A4,d0061
D07984,D09730,P,177,unclassified,d0061
D07984,D09731,P,178,CYP inhibition: CYP3A4,d0061
D07984,D09743,P,179,CYP inhibition: CYP3A4,d0061
D07984,D09745,P,180,CYP inhibition: CYP3A4,d0061
D07984,D09753,P,181,CYP inhibition: CYP3A4,d0061
D07984,D09783,P,182,CYP inhibition: CYP3A4,d0061
D07984,D09815,P,183,unclassified,d0061
D07984,D09894,"CI,P",184,Enzyme: CYP2D6 / CYP inhibition: CYP2D6,d0061
D07984,D09951,P,185,unclassified,d0061
D07984,D09956,P,186,unclassified,d0061
D07984,D09960,P,187,CYP inhibition: CYP3A4,d0061
D07984,D09996,P,188,unclassified,d0061
D07984,D09999,P,189,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D10003,P,190,CYP induction: CYP2D6,d0061
D07984,D10014,P,191,unclassified,d0061
D07984,D10024,P,192,CYP inhibition: CYP1A2 CYP3A4,d0061
D07984,D10082,P,193,unclassified,d0061
D07984,D10095,P,194,unclassified,d0061
D07984,D10104,P,195,CYP inhibition: CYP3A4,d0061
D07984,D10135,P,196,CYP inhibition: CYP3A4,d0061
D07984,D10137,P,197,CYP inhibition: CYP3A4,d0061
D07984,D10185,P,198,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6,d0061
D07984,D10191,CI,199,unclassified,d0061
D07984,D10223,P,200,unclassified,d0061
D07984,D10243,P,201,CYP inhibition: CYP3A4,d0061
D07984,D10298,P,202,unclassified,d0061
D07984,D10307,P,203,CYP inhibition: CYP3A4,d0061
D07984,D10309,P,204,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D10372,P,205,unclassified,d0061
D07984,D10424,P,206,unclassified,d0061
D07984,D10450,P,207,CYP inhibition: CYP3A4,d0061
D07984,D10452,P,208,unclassified,d0061
D07984,D10466,P,209,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D10478,P,210,CYP inhibition: CYP3A4,d0061
D07984,D10501,P,211,CYP inhibition: CYP3A4,d0061
D07984,D10505,P,212,CYP inhibition: CYP3A4,d0061
D07984,D10506,P,213,CYP inhibition: CYP3A4,d0061
D07984,D10512,P,214,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D10513,P,215,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D10516,P,216,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D10524,P,217,CYP inhibition: CYP3A4,d0061
D07984,D10527,P,218,CYP inhibition: CYP2C19 CYP3A4,d0061
D07984,D10533,P,219,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4,d0061
D07984,D10537,P,220,unclassified,d0061
D07984,D10551,P,221,unclassified,d0061
D07984,D10564,P,222,unclassified,d0061
D07984,D10569,P,223,unclassified,d0061
D07984,D10633,P,224,CYP inhibition: CYP3A4,d0061
D07984,D10643,P,225,unclassified,d0061
D07984,D10663,P,226,CYP inhibition: CYP3A4,d0061
D07984,D10679,"CI,P",227,unclassified,d0061
D07984,D10688,P,228,unclassified,d0061
D07984,D10746,P,229,unclassified,d0061
D07984,D10761,P,230,unclassified,d0061
D07984,D10774,P,231,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D10775,P,232,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4,d0061
D07984,D10780,P,233,unclassified,d0061
D07984,D10793,P,234,unclassified,d0061
D07984,D10800,P,235,CYP inhibition: CYP3A4,d0061
D07984,D10805,P,236,CYP inhibition: CYP3A4,d0061
D07984,D10866,P,237,CYP inhibition: CYP3A4,d0061
D07984,D10891,P,238,CYP inhibition: CYP3A4,d0061
D07984,D10892,P,239,unclassified,d0061
D07984,D10893,P,240,unclassified,d0061
D07984,D10926,P,241,CYP inhibition: CYP3A4,d0061
D07984,D10927,P,242,CYP inhibition: CYP3A4,d0061
D07984,D10931,P,243,CYP inhibition: CYP3A4,d0061
D07984,D10993,P,244,unclassified,d0061
